苹果社区(南区),朝阳-双井-百子湾路32号,116.477222,39.903337,87254,↓2.86%,621,847,暂无数据,2.70元/平米/月,700000m²,4200户,1999年,2152个车位,北区1500,4.37,43%(高),北京今典鸿运房地产开发有限公司,北京今日今典物业管理有限公司,
A派公寓,朝阳-双井-百子湾南二路78号,116.474334,39.902177,100177,↑0.42%,11,293,暂无数据,3.20元/平米/月,65000m²,800户,2007年,290,2.7,31%(一般),北京浩隆房地产开发有限责任公司,北京中原华夏物业管理有限公司,
双井北里小区,朝阳-双井-百子湾南二路,116.47108,39.903368,72056,↓7.55%,9,98,暂无数据,1.50元/平米/月,80000m²,800户,1984年,150/月,1.9,30%(一般),暂无数据,双井社区,
双井东院,朝阳-双井-广渠路,116.471518,39.899642,82374,↓6.76%,1,76,暂无数据,0.50元/平米/月,160000m²,320户,2006年,免费,1.3,25%(一般),北京百环房地产开发有限公司,无,
乐成豪丽公寓,朝阳-双井-百子湾南二路72号,116.483087,39.902528,80930,↑0.25%,68,306,暂无数据,5.50元/平米/月,200000m²,413户,2006年,451,2.54,30%(一般),北京达义北方置业有限公司,北京金地物业管理有限责任公司,
乐成公馆,朝阳-双井-百子湾南二路74号,116.481032,39.902183,113513,↑1.05%,101,106,暂无数据,4.50元/平米/月,112182m²,484户,2007年,443,2.96,34%(一般),北京达义北方置业有限公司,北京金地物业管理有限公司,
石韵浩庭,朝阳-双井-广渠路33号,116.48085,39.900953,89501,↓1.72%,100,211,暂无数据,2.50元/平米/月,100000m²,842户,2004年,车位充足,3.84,30%(一般),北京浩隆房地产开发有限责任公司,北京浩庭物业管理有限公司,
非常生活,朝阳-双井-黄木厂路1号,116.471349,39.903866,78506,↑3.90%,16,27,暂无数据,2.50元/平米/月,180000m²,274户,2003年,82,2,30%(一般),北京天相房地产开发公司,北京天月德物业有限公司,
天之骄子,朝阳-双井-东柏街9号,116.471857,39.901518,84853,↓0.42%,163,214,暂无数据,2.68元/平米/月,136000m²,707户,2005年,1：1,2.73,33%(一般),北京千喜合房地产开发有限公司,香港中原物业,
时代国际嘉园,朝阳-双井-东柏街10号,116.471484,39.900321,89567,↓0.31%,216,354,暂无数据,2.80元/平米/月,130000m²,1000户,2006年,1
乐成国际,朝阳-双井-百子湾南二路76号,116.477331,39.90198,100686,↑0.32%,357,334,暂无数据,3.20元/平米/月,112182m²,484户,2006年,1：1,3.33,36%(一般),北京达义北方置业有限公司,北京金地物业管理有限公司,
优士阁,朝阳-双井-广渠门外大街8号,116.465999,39.898665,37545,↑0.16%,15,0,暂无数据,3.90元/平米/月,90924m²,624户,2003年,地下停车位1：1,7.7,20%(一般),华润置地（北京）股份有限公司,华润置地(北京)物业管理有限责任公司,
九龙花园,朝阳-双井-广渠路31号,116.476744,39.900034,69308,↓0.65%,329,387,暂无数据,1.87元/平米/月,800000m²,2340户,1998年,小区停车场,2.9,39%(一般),北京嘉利恒德房地产开发有限公司,北京德诚物业管理有限公司,
新派公寓,朝阳-双井-百子湾路40号,116.470106,39.90617,86500,↓0.35%,0,0,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,20%(一般),暂无数据,暂无数据,
御辰上院,朝阳-双井-黄木厂路1号,116.472205,39.905468,68000,↓0.44%,0,15,暂无数据,3.00元/平米/月,暂无数据,暂无数据,2011年,暂无数据,2.5,30%(一般),暂无数据,祥龙物业管理有限公司,
首府别墅,朝阳-双井-西大望路,116.488909,39.901389,77937,——,0,0,别墅,5.50元/平米/月,暂无数据,暂无数据,2006年,暂无数据,1.8,40%(高),北京柏宏房地产开发有限公司,北京高地物业管理有限公司,
黄木厂小区,朝阳-双井-黄木厂路,116.471839,39.903433,62150,↑5.14%,0,3,暂无数据,0.50元/平米/月,200000m²,1000户,1993年,500,2.2,30%(一般),暂无数据,暂无数据,
双花园南里二区,朝阳-双井-光华北一街,116.459759,39.905101,75696,↑2.37%,0,8,暂无数据,1.37元/平米/月,39m²,650户,1999年,1
厂坡小区,朝阳-双井-庆丰闸后街,116.471708,39.907452,55750,↓4.37%,0,2,暂无数据,2.50元/平米/月,10000m²,1200户,1996年,充足,2,40%(高),北京住总房地产开发有限责任公司,大望社区,
北菜园,朝阳-双井-百子湾南二路,116.469408,39.903612,51500,↓3.38%,0,6,暂无数据,0.50元/平米/月,暂无数据,暂无数据,1982年,暂无数据,暂无数据,30%(一般),北京宏利房地产开发有限公司,双井街道办事处,
天子骄子,朝阳-双井-东柏街,116.471857,39.901518,23874,——,0,0,暂无数据,0.45元/平米/月,暂无数据,暂无数据,2005年,暂无数据,2.73,33%(一般),北京嘉利恒德,千喜合房地产开发有限公司,香港中原物业顾问有限公司,
金茂府北区,朝阳-双井-百子湾南二路,116.467573,40.025442,142935,——,0,0,公寓,6.50元/平米/月,暂无数据,暂无数据,2013年,暂无数据,2.25,30%(一般),北京方兴融创房地产开发有限公司,北京金茂物业管理有限公司,实验二小朝阳学校,
九龙南社区,朝阳-双井-九龙山路,116.47905,39.90241,58500,——,0,0,暂无数据,1.50元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,
东环18公寓,朝阳-双井-东三环中路18号,116.470141,39.90217,79359,↑5.01%,3,4,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,
黄木厂路6号院,朝阳-双井-黄木厂路6号,116.472244,39.903135,69087,↓2.49%,1,2,暂无数据,0.50元/平米/月,暂无数据,240户,1990年,156个,暂无数据,30%(一般),暂无数据,双井街道服务中心,
下甸小区,朝阳-双井-潞南大街8号,116.482584,39.90865,70533,↓0.23%,6,9,暂无数据,1.00元/平米/月,暂无数据,暂无数据,1980年,暂无数据,1.8,30%(一般),暂无数据,第一太平戴维斯物业,
外企公寓,朝阳-双井-西大望路15号,116.483552,39.900908,77281,↑6.70%,35,16,暂无数据,3.00元/平米/月,暂无数据,暂无数据,2009年,暂无数据,4.89,30%(一般),北京市新地房地产开发有限责任公司,外企国际公寓物业管理公司,
世桥国贸公寓,朝阳-双井-东三环中路乙16号,116.46972,39.904848,87926,↓7.12%,14,84,暂无数据,3.00元/平米/月,暂无数据,暂无数据,2003年,暂无数据,4.6,40%(高),北京世桥房地产开发有限公司,北京世和物业管理有限公司,
苹果社区(北区),朝阳-双井-百子湾路,116.47703,39.905581,84169,↑0.48%,228,518,暂无数据,3.20元/平米/月,暂无数据,暂无数据,1999年,暂无数据,4.37,30%(一般),北京今典鸿运房地产开发有限公司,北京今日今典物业管理有限公司,
FESCO国际公寓,朝阳-双井-广渠门31号,116.483356,39.900576,79995,↓0.87%,6,5,暂无数据,32.98元/平米/月,137000m²,225户,2005年,330,3.5,30%(一般),北京市新地房地产开发有限责任公司,外企国际公寓物业管理公司,
